Input,Pred,Pred_Latin,Gold
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I bought fried chicken for my friend, but I was too hungry, so I ate it instead. My friend didn’t mind and even reheated it for me. Such a kind friend!
คำแปล:","ข่อยซื้อไก่ทอดมาให้หมู่ แต่ว่าข่อยหิวหลายโพด เลยกินเองซะเลย หมู่ข่อยกะบ่ว่าหยัง แถมยังเอาไปอุ่นให้ข่อยกินอีก พะนะ หมู่ใจดีคัก!
","khoysueoaikthodmaaihhmu aetwakhoyhiwhlayophd elykineongsaely hmukhoykabwahyang aethmyangeoaaipounaihkhoykinoik phana hmuaichdikhak!
",ข่อยซื้อไก่ทอดมาฝากหมู่ แต่หิว เลยเอาของหมู่มากิน หมู่บ่ว่า แถมเอาไก่ไปอุ่นให้อีกนำ หมู่เป็นคนดีอีหลี
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I never knew before that Beer was so good at rock climbing. It’s impressive, and I’ll use him as an example of discipline and consistency in exercise.
คำแปล:","ข้อยบ่เคยฮู้มาก่อนว่าเบียร์ปีนผาเก่งปานนี้ คักเติบอยู่ เเล้วข้อยสิเอาเขาเป็นโตอย่างเรื่องความมีวินัยเเละความสม่ำเสมอในการออกกำลังกาย
","khoybekhyhumakonwaebiyrpinphaekngpanni khaketiboyu eelwkhoysieoaekhaepnotoyangerueongkhwammiwinayeelakhwamsmamesmoainkarookkamlangkay
",ข่อยบ่เคยฮู้มาก่อนเลยว่าอ้ายเบียร์สิเป็นคนที่ปีนผาได้เก่งจังซี่ ประหลาดใจหลาย และจะเอาเขาเป็นแบบอย่างของความมีวินัยและสม่ำเสมอในการออกกำลังกาย
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: Some people like to collect luxury watches, while others prefer designer bags. In the end, you can’t take any of it with you when you die.
คำแปล:","บางคนกะมักสะสมนาฬิกาแพงๆ, บางคนกะมักกระเป๋าแบรนด์เนม. สุดท้ายแล้ว, ตายไปกะเอาไปนำบ่ได้จักอย่าง.
","bangkhnkamaksasmnalikaaephng-, bangkhnkamakkraepaaebrndenm. sudthayaelw, tayaipkaeoaaipnambaidchakoyang.
",บางคนมักสะสมนาฬิกาหรู แต่บางคนมักสะสมกระเป๋าแบรนด์เนม สุดท้ายตายไปกะเอาไปบ่ได้
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: On rainy days, you have to take an umbrella, but today, Gam forgot hers. So, she stayed home and relaxed.
คำแปล:","มื้อฝนตก เจ้าต้องเอาร่มไปนำเด้อ แต่มื้อนี้ ก่ำลืมร่ม เจ้าเลยอยู่บ้านพักผ่อนซะเลย
","mueofntk echatongeoarmaipnamedo aetmueoni kamluemrm echaelyoyubanphakphonsaely
",วันที่ฝนตกจะต้องเอา คันจ้อง ออกไปนำ แต่มื้อนี้น้องแก้มลืมเอาคันจ้องมา ดังนั้นน้องแก้มเลยนอนเล่นอยู่บ้าน
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: There are two kinds of stomach aches: one where you need to use the bathroom, and a real one that needs medical attention. After that, you bring a medical certificate to the teacher for a leave of absence.
คำแปล:","อาการเจ็บท้องมีสองแบบ: แบบนึงคืออยากเข้าห้องน้ำ, กับแบบเจ็บท้องอีหลีที่ต้องไปหาหมอ. หลังจากนั้น, จั่งเอาใบรับรองแพทย์ไปให้ครูเพื่อลาป่วย.
","oakarechbthongmisongaebb: aebbnuengkhueooyakekhahongnam, kabaebbechbthongoihlithitongaiphahmo. hlangchaknan, changeoaaibrabrongaephthyaipaihkhruephueolapwy.
",ปวดท้องมีอยู่ 2 อย่างคือ ปวดท้องขี้ กับ กับปวดท้องอีหลี ที่ต้องไปหาหมอ จากนั้นเอาใบฮับฮองแพทย์มาให้ครู เพื่อใช้ในการลาเฮียน
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: People who like to tease others are no-good. If you want to be a good person, don’t tease others. But Korn often gets teased, which makes him shout, ""What the heck is your problem?""
คำแปล:","คนผู้มักหยอกผู้อื่นน่ะบ่ดีเด้อ ถ้าอยากเป็นคนดีอย่าไปหยอกผู้อื่น แต่ว่ากรณ์มักถืกหยอกประจำ จนว่าเขาฟ้าวว่า ""เป็นหยังของสูวะ?""
","khnphumakhyokphuouennabdiedo thaoyakepnkhndioyaaiphyokphuouen aetwakrnmakthuekhyokpracham chnwaekhafawwa ""epnhyangkhongsuwa?""
","คนที่มักแกล้งคนอื่นคือคนไม่มักดี ถ้าอยากเป็นคนดี ต้องไม่แกล้งคนอื่น แต่น้องกร ถืกแกล้งดู๋ เลย เฮ็ดให้น้องกร ตะโกนว่า ""มึงเป็นหยังหลายบ่"""
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: Your cow is very spirited, kicking up the dirt non-stop. It shows it’s ready to fight.
คำแปล:","งัวเจ้าคือคึกแท้ สูนขี้ดินบ่เซา พะยี่ห้อว่ามันพร้อมสู้แล้วเด้นั่น.
","ngawechakhueokhuekaeth sunkhidinbesa phayihowamanphromsuaelwednan.
",งัวของเจ้า คึกหลาย ลุยดินบ่หยุดเลย แสดงว่ามันอยากจะสู้กัน
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: How could you not feel hot and cold flashes? You made a mistake, and your wife found out.
คำแปล:","เป็นจั่งได๋เจ้าคือสิบ่ฮู้สึกฮ้อนๆหนาวๆ? เจ้าเฮ็ดผิดพลาด, เมียเจ้าฮู้แล้วเด้.
","epnchangaidechakhueosibhusuekhon-hnaw-? echaehdphidphlad, emiyechahuaelwed.
",เจ้าจะบ่รู้สึกฮ้อนๆหนาวๆ ขึ้นมาได้จังได๋ ย้อนว่า เจ้าเฮ็ดผิดแล้วเมียจับได้
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: That dog crossed the road with grilled pork in its mouth, heading to its puppies. The scene was heartwarming and touching.
คำแปล:","หมาโตนั่นข้ามถนนคาบหมูย่างไป, ย่างไปหาลูกมันพุ่นแหล่ว. เบิ่งแล้วกะอบอุ่นหัวใจคักเติบ.
","hmaotnankhamthnnkhabhmuyangaip, yangaiphalukmanphunaehlw. ebingaelwkaobounhawaichkhaketib.
",หมาตัวนั้นย่างข้ามถนนพร้อมหมูปิ้งในปาก กำลังไปหาลูกๆ ของมัน ภาพที่เห็นเป็นตาสีโตนหลายและน่าจับใจ
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I caught this big fish yesterday, and most of the fish I catch on the line tend to be female fish.
คำแปล:","มื่อวานนี้ข่อยจับปลาโตใหญ่ได้โตนึง, แล้วปลาส่วนใหญ่ที่ข่อยตกได้ตามสายเบ็ดมักสิเป็นปลาแมะเด้.
","mueowannikhoychabplaotaihyaidotnueng, aelwplaswnaihythikhoytkaidtamsayebdmaksiepnplaaemaed.
",ปลาโตใหญ่นี้ ข่อยตกเบ็ดได้มาเมื่อวานและปลาที่ติดเบ็ดลากนี้ส่วนมากมักสิเป็นแม่ปลา
