Input,Pred,Pred_Latin,Gold
"แปลข้อความต่อจากนี้ ภาษาอังกฤษ เป็น ภาษาใต้ ให้การแปลของเติ้ลแปลตรงตัวเลย ไม่ต้องไสข้อมูลเพิ่มเติมไหร
ข้อความ: I bought fried chicken for my friend, but I was too hungry, so I ate it instead. My friend didn’t mind and even reheated it for me. Such a kind friend!
คำแปล:","เอ้อ ซื้อไก่ทอดให้เพื่อน แต่ว่าหิวโพรก เลยขี้หกกินเสียเอง เพื่อนก็ไม่ว่าไร แถมยังอุ่นให้กินอีกตะ หากันได้จังหู เพื่อนเอ้อเพื่อน!
","eoo sueoaikthodaihephueon aetwahiwophrk elykhihkkinesiyeong ephueonkaimwaair aethmyangounaihkinoikta hakanaidchanghu ephueoneooephueon!
",ฉ้านซื้อไก่ทอดมาขวากเพื่อน แต่เนือยอย่างแรงเลยเอาของเพื่อนมากิน เพื่อนไม่ว่าไหรแถมเอาไก่ไปอุ่นให้กัน เพื่อนเป็นคนดีนัด
"แปลข้อความต่อจากนี้ ภาษาอังกฤษ เป็น ภาษาใต้ ให้การแปลของเติ้ลแปลตรงตัวเลย ไม่ต้องไสข้อมูลเพิ่มเติมไหร
ข้อความ: I never knew before that Beer was so good at rock climbing. It’s impressive, and I’ll use him as an example of discipline and consistency in exercise.
คำแปล:","เอ้อ กูไม่เคยรู้มาก่อนเลยว่าเบียร์เก่งปีนผาขนาดนี้หวางเหวิด มันน่าทึ่ง แล้วกูจะเอามันเป็นตัวอย่างเรื่องความมีวินัยกับความสม่ำเสมอในการออกกำลังกาย
","eoo kuaimekhyrumakonelywaebiyrekngpinphakhnadnihwangehwid mannathueng aelwkuchaeoamanepntawoyangerueongkhwammiwinaykabkhwamsmamesmoainkarookkamlangkay
",ฉ้านไม่เคยรู้มาก่อนเลยว่า ผี๋เบียร์เป็นคนที่ปีนเขาได้เก่งอย่างแรง ดูหรอยหนัดและอิ๊เอาเขาเป็นตัวหยางของความมีวินัยและสม่ำเสมอในการออกกำลังกาย
"แปลข้อความต่อจากนี้ ภาษาอังกฤษ เป็น ภาษาใต้ ให้การแปลของเติ้ลแปลตรงตัวเลย ไม่ต้องไสข้อมูลเพิ่มเติมไหร
ข้อความ: Some people like to collect luxury watches, while others prefer designer bags. In the end, you can’t take any of it with you when you die.
คำแปล:","เอ้อ บางคนชอบสะสมนาฬิกาหรูๆ, แต่บางคนชอบกระเป๋าแบรนด์เนม. สุดท้ายแล้ว, มึงเอาไหรไปไม่ได้สักอย่างตอนมึงตาย.
","eoo bangkhnchobsasmnalikahru-, aetbangkhnchobkraepaaebrndenm. sudthayaelw, muengeoaaihraipaimaidsakoyangtonmuengtay.
",บางคนชอบสมนากาหรู แต่บางคนชอบสมป้าวแบรนด์เนม สุดท้ายตายไปก็เอาไหรไปไม่ได้
"แปลข้อความต่อจากนี้ ภาษาอังกฤษ เป็น ภาษาใต้ ให้การแปลของเติ้ลแปลตรงตัวเลย ไม่ต้องไสข้อมูลเพิ่มเติมไหร
ข้อความ: On rainy days, you have to take an umbrella, but today, Gam forgot hers. So, she stayed home and relaxed.
คำแปล:","""วันฝนตก, สูต้องพก่ม, แต่ว่าวันนี้, แก้มลืมของหล่อน. เลย, หล่อนอยู่บ้านแล้วก็พักผ่อน.""
","""wanfntk, sutongphkm, aetwawanni, aekmluemkhonghlon. ely, hlonoyubanaelwkphakphon.""
",วันที่ฝนตกต้องเอาร่มออกไปกัน แต่ว่าวันนี้หน่องแก้มลืมเอาร่มมา พันนั้นหน่องแก้มจึงนอนเล่นอยู๋แต่เริน
"แปลข้อความต่อจากนี้ ภาษาอังกฤษ เป็น ภาษาใต้ ให้การแปลของเติ้ลแปลตรงตัวเลย ไม่ต้องไสข้อมูลเพิ่มเติมไหร
ข้อความ: There are two kinds of stomach aches: one where you need to use the bathroom, and a real one that needs medical attention. After that, you bring a medical certificate to the teacher for a leave of absence.
คำแปล:","เอ้อ เหอ มีอาการปวดท้องสองอย่าง: อย่างแรกคือปวดขี้, แล้วก็ปวดจริง ๆ ที่ต้องหาหมอ. หลังจากนั้น, เอาใบรับรองแพทย์ไปให้ครูเพื่อลา.
","eoo eho mioakarpwdthongsongoyang: oyangaerkkhueopwdkhi, aelwkpwdchring - thitonghahmo. hlangchaknan, eoaaibrabrongaephthyaipaihkhruephueola.
",เจ็บพุงมีอยู่ 2 หยางคือ เจ็บพุงขี้ กับ เจ็บพุงแบบที่ต้องไปหาหมอ หลังจากนั้นก็เอาใบรับรองแพทย์มาให้อาจารย์ เพื่อใช้ในการหยบเรียน
"แปลข้อความต่อจากนี้ ภาษาอังกฤษ เป็น ภาษาใต้ ให้การแปลของเติ้ลแปลตรงตัวเลย ไม่ต้องไสข้อมูลเพิ่มเติมไหร
ข้อความ: People who like to tease others are no-good. If you want to be a good person, don’t tease others. But Korn often gets teased, which makes him shout, ""What the heck is your problem?""
คำแปล:","คนไหนที่ชอบแกล้งคนอื่นอะ หมาไม่แดก ถ้ามึงอยากเป็นคนดี อย่าแกล้งคนอื่น แต่กอนอะ โดนแกล้งอยู่หวางเหวิด ทำให้มันต้องแว้ด ""เป็นหยังของสูวะ?""
","khnaihnthichobaeklngkhnouenoa hmaaimaedk thamuengoyakepnkhndi oyaaeklngkhnouen aetkonoa odnaeklngoyuhwangehwid thamaihmantongaewd ""epnhyangkhongsuwa?""
","คนที่ชอบแกล้งเพื่อนคือคนไม่รักดี ถ้าอยากเป็นคนดี ต้องไม่แกล้งเพื่อน แต่หว๋าหน่องกรโดนแกล้งหลายหน เลยทำให้หน่องกรโก้ว่า ""เหย็ดแหม๋ มึงขาดหุ้นม่าย"""
"แปลข้อความต่อจากนี้ ภาษาอังกฤษ เป็น ภาษาใต้ ให้การแปลของเติ้ลแปลตรงตัวเลย ไม่ต้องไสข้อมูลเพิ่มเติมไหร
ข้อความ: Your cow is very spirited, kicking up the dirt non-stop. It shows it’s ready to fight.
คำแปล:","วัวของสูหนัดเหี้ยมขนาด, เตะดินพัดๆไม่หยุดเลย. มันแสดงว่ามันพร้อมบวกแล้ว.
","wawkhongsuhnadehiymkhnad, etadinphad-aimhyudely. manaesdngwamanphrombwkaelw.
",วัวตัวอาดหนัด จานดินไม่หยุดเลย แสดงว่าหมันอยากอี้โส้กันแล้ว
"แปลข้อความต่อจากนี้ ภาษาอังกฤษ เป็น ภาษาใต้ ให้การแปลของเติ้ลแปลตรงตัวเลย ไม่ต้องไสข้อมูลเพิ่มเติมไหร
ข้อความ: How could you not feel hot and cold flashes? You made a mistake, and your wife found out.
คำแปล:","เอ้อ แล้วมึงไม่ร้อนๆ หนาวๆ ได้พรือ? มึงทำผิดพลาด แล้วเมียรู้แล้วเห้อ
","eoo aelwmuengaimron- hnaw- aidphrueo? muengthamphidphlad aelwemiyruaelweho
",ตัวอี้ไม่โร้สึกไพรตัวขึ้นมาพรื่อเฮา เพราะตัวทำผิดแล้วเมียจับติด
"แปลข้อความต่อจากนี้ ภาษาอังกฤษ เป็น ภาษาใต้ ให้การแปลของเติ้ลแปลตรงตัวเลย ไม่ต้องไสข้อมูลเพิ่มเติมไหร
ข้อความ: That dog crossed the road with grilled pork in its mouth, heading to its puppies. The scene was heartwarming and touching.
คำแปล:","หมาตัวนั้นข้ามถนนแหลงไปพร้อมกับหมูย่างคาบปาก หันหัวไปหาลูกหมาของมัน ภาพนั้นมันน่าอบอุ่นหัวใจแล้วก็ซึ้งใจแต้ๆ
","hmatawnankhamthnnaehlngaipphromkabhmuyangkhabpak hanhawaiphalukhmakhongman phaphnanmannaobounhawaichaelwksuengaichaet-
",หมาตัวนั้นเดินข้ามหนนพร้อมกับหมูปิ้งในปาก พาไปหาลูกของมัน ภาพที่เห็นแลน่าเห็นดูอย่างแรง
"แปลข้อความต่อจากนี้ ภาษาอังกฤษ เป็น ภาษาใต้ ให้การแปลของเติ้ลแปลตรงตัวเลย ไม่ต้องไสข้อมูลเพิ่มเติมไหร
ข้อความ: I caught this big fish yesterday, and most of the fish I catch on the line tend to be female fish.
คำแปล:","""เหอ จับปลาใหญ่ตัวนี้ได้เมื่อวานนี้, แล้วส่วนใหญ่ปลาที่เหอจับได้จากสายเบ็ด มักจะเป็นปลาตัวเมียแหละ""
","""eho chabplaaihytawniaidemueowanni, aelwswnaihyplathiehochabaidchaksayebd makchaepnplatawemiyaehla""
",ปลาตัวเถ้านี้ผมลากจานได้มาแรกวาและปลาที่ติดจานนี้ส่วนมากมักอี้เป็นแม่ปลา
