Input,Pred,Pred_Latin,Gold
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาไทย ให้การแปลของคุณโดยตรงโดยไม่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I bought fried chicken for my friend, but I was too hungry, so I ate it instead. My friend didn’t mind and even reheated it for me. Such a kind friend!
คำแปล:","ฉันซื้อไก่ทอดให้เพื่อน แต่ฉันหิวเกินไป เลยกินมันแทน เพื่อนฉันไม่ว่าอะไร แถมยังอุ่นให้ฉันอีกด้วย เพื่อนใจดีอะไรเช่นนี้!
","chansueoaikthodaihephueon aetchanhiwekinaip elykinmanaethn ephueonchanaimwaoaair aethmyangounaihchanoikdwy ephueonaichdioaairechnni!
",ฉันซื้อไก่ทอดมาฝากเพื่อน แต่หิวเกินเลยเอาของเพื่อนมากิน เพื่อนไม่ว่าแถมเอาไก่ไปอุ่นให้อีกด้วย เพื่อนเป็นคนดีจริงๆ
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาไทย ให้การแปลของคุณโดยตรงโดยไม่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I never knew before that Beer was so good at rock climbing. It’s impressive, and I’ll use him as an example of discipline and consistency in exercise.
คำแปล:","ฉันไม่เคยรู้มาก่อนว่าเบียร์เก่งปีนผาหินขนาดนี้ มันน่าประทับใจ และฉันจะใช้เขาเป็นตัวอย่างของวินัยและความสม่ำเสมอในการออกกำลังกาย
","chanaimekhyrumakonwaebiyrekngpinphahinkhnadni mannaprathabaich aelachanchaaichekhaepntawoyangkhongwinayaelakhwamsmamesmoainkarookkamlangkay
",ฉันไม่เคยรู้มาก่อนเลยว่าพี่เบียร์จะเป็นคนที่ปีนผาได้เก่งขนาดนี้ น่าทึ่งมาก และจะเอาเขาเป็นแบบอย่างของความมีวินัยและสม่ำเสมอในการออกกำลังกาย
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาไทย ให้การแปลของคุณโดยตรงโดยไม่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: Some people like to collect luxury watches, while others prefer designer bags. In the end, you can’t take any of it with you when you die.
คำแปล:","บางคนชอบสะสมนาฬิกาหรู ในขณะที่บางคนชอบกระเป๋าแบรนด์เนม ท้ายที่สุดแล้ว คุณไม่สามารถนำสิ่งเหล่านั้นติดตัวไปได้เมื่อคุณตาย
","bangkhnchobsasmnalikahru ainkhnathibangkhnchobkraepaaebrndenm thaythisudaelw khunaimsamarthnamsingehlanantidtawaipaidemueokhuntay
",บางคนชอบสะสมนาฬิกาหรู แต่บางคนชอบสะสมกระเป๋าแบรนด์เนม สุดท้ายตายไปก็เอาไปไม่ได้
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาไทย ให้การแปลของคุณโดยตรงโดยไม่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: On rainy days, you have to take an umbrella, but today, Gam forgot hers. So, she stayed home and relaxed.
คำแปล:","ในวันที่ฝนตก คุณต้องพกร่ม แต่ว่าวันนี้ แก้มลืมร่มของเธอ ดังนั้นเธอจึงอยู่บ้านและพักผ่อน
","ainwanthifntk khuntongphkrm aetwawanni aekmluemrmkhongetho dangnanethochuengoyubanaelaphakphon
",วันที่ฝนตกจะต้องนำร่มออกไปด้วย แต่วันนี้น้องแก้มลืมเอาร่มมา ดังนั้นน้องแก้มจึงนอนเล่นอยู่บ้าน
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาไทย ให้การแปลของคุณโดยตรงโดยไม่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: There are two kinds of stomach aches: one where you need to use the bathroom, and a real one that needs medical attention. After that, you bring a medical certificate to the teacher for a leave of absence.
คำแปล:","อาการปวดท้องมีสองแบบ: แบบที่ต้องเข้าห้องน้ำ กับแบบที่เป็นจริงจังที่ต้องได้รับการรักษาพยาบาล หลังจากนั้น คุณก็นำใบรับรองแพทย์ไปให้ครูเพื่อลาหยุด
","oakarpwdthongmisongaebb: aebbthitongekhahongnam kabaebbthiepnchringchangthitongaidrabkarraksaphyabal hlangchaknan khunknamaibrabrongaephthyaipaihkhruephueolahyud
",ปวดท้องมีอยู่ 2 อย่างคือ ปวดท้องขี้ กับ กับปวดท้องจริงๆ ที่ต้องไปหาหมอ จากนั้นเอาใบรับรองแพทย์มาให้อาจารย์ เพื่อใช้ในการลาเรียน
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาไทย ให้การแปลของคุณโดยตรงโดยไม่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: People who like to tease others are no-good. If you want to be a good person, don’t tease others. But Korn often gets teased, which makes him shout, ""What the heck is your problem?""
คำแปล:","คนที่ชอบแกล้งคนอื่นเป็นคนไม่ดี ถ้าอยากเป็นคนดี อย่าแกล้งคนอื่น แต่กานต์มักจะโดนแกล้ง ทำให้เขาตะโกนว่า ""พวกแกเป็นอะไรกันนักหนา!""
","khnthichobaeklngkhnouenepnkhnaimdi thaoyakepnkhndi oyaaeklngkhnouen aetkantmakchaodnaeklng thamaihekhataoknwa ""phwkaekepnoaairkannakhna!""
","คนที่ชอบแกล้งคนอื่นคือคนไม่รักดี ถ้าอยากเป็นคนดี ต้องไม่แกล้งคนอื่น แต่น้องกรโดนแกล้งบ่อยๆ เลย ทำให้น้องกร ตะโกนว่า ""มึงเป็นเหี้ยอะไร"""
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาไทย ให้การแปลของคุณโดยตรงโดยไม่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: Your cow is very spirited, kicking up the dirt non-stop. It shows it’s ready to fight.
คำแปล:","วัวของคุณมีชีวิตชีวามาก เตะดินไม่หยุด มันแสดงให้เห็นว่ามันพร้อมที่จะสู้
","wawkhongkhunmichiwitchiwamak etadinaimhyud manaesdngaihehnwamanphromthichasu
",วัวของคุณคึกคะนองมากตะกุยดินไม่หยุดเลย แสดงว่ามันอยากจะต่อสู้กันแล้ว
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาไทย ให้การแปลของคุณโดยตรงโดยไม่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: How could you not feel hot and cold flashes? You made a mistake, and your wife found out.
คำแปล:","คุณจะไม่รู้สึกร้อนๆ หนาวๆ ได้อย่างไร? คุณทำผิดพลาด และภรรยาของคุณจับได้
","khunchaaimrusuekron- hnaw- aidoyangair? khunthamphidphlad aelaphrryakhongkhunchabaid
",คุณจะไม่รู้สึกสะบัดร้อนสะบัดหนาวขึ้นมาได้อย่างไรเล่า เพราะคุณทำผิดแล้วเมียจับได้
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาไทย ให้การแปลของคุณโดยตรงโดยไม่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: That dog crossed the road with grilled pork in its mouth, heading to its puppies. The scene was heartwarming and touching.
คำแปล:","สุนัขตัวนั้นคาบหมูย่างข้ามถนน มุ่งหน้าไปหาลูกสุนัขของมัน ภาพนั้นช่างอบอุ่นหัวใจและซาบซึ้ง
","sunakhtawnankhabhmuyangkhamthnn munghnaaiphaluksunakhkhongman phaphnanchangobounhawaichaelasabsueng
",สุนัขตัวนั้นเดินข้ามถนนพร้อมหมูปิ้งในปาก มุ่งหน้าไปหาลูกๆ ของมัน ภาพที่เห็นช่างน่าสงสารและจับใจ
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาไทย ให้การแปลของคุณโดยตรงโดยไม่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I caught this big fish yesterday, and most of the fish I catch on the line tend to be female fish.
คำแปล:","เมื่อวานฉันจับปลาตัวใหญ่ได้ และปลาส่วนใหญ่ที่ฉันจับได้ด้วยสายเบ็ดมักจะเป็นปลาตัวเมีย
","emueowanchanchabplatawaihyaid aelaplaswnaihythichanchabaiddwysayebdmakchaepnplatawemiy
",ปลาตัวโตนี้ผมตกเบ็ดได้มาเมื่อวานและปลาที่ติดเบ็ดลากนี้ส่วนมากมักจะเป็นแม่ปลา
