Input,Pred,Pred_Latin,Gold
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป๋น ภาษาเหนือ หื้อตั๋วแปลโดยตรงโดยตี้บะต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I bought fried chicken for my friend, but I was too hungry, so I ate it instead. My friend didn’t mind and even reheated it for me. Such a kind friend!
คำแปล:",ข้อยซื้อไก่ทอดหื้อเพื่อน แต่ข้อยหิวขนาด เลยกิ๋นหมดเลย เพื่อนบะว่าอะหยัง แถมอุ่นหื้อใหม่อีก เป๋นเพื่อนตี้ใจดีขนาด!,khoysueoaikthodhueoephueon aetkhoyhiwkhnad elykinhmdely ephueonbawaoahyang aethmounhueoaihmoik epnephueontiaichdikhnad!,เปิ้ลซื้อไก่ทอดมาฝากเปื้อน แต่หิวเกินเลยเอาของเปื้อนมากิน เปื้อนบะว่าแถมยังเอาไก่ไปอุ่นหือแห่ม เปื้อนเป็นคนดีแต้ๆ
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป๋น ภาษาเหนือ หื้อตั๋วแปลโดยตรงโดยตี้บะต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I never knew before that Beer was so good at rock climbing. It’s impressive, and I’ll use him as an example of discipline and consistency in exercise.
คำแปล:",ข้อยบะเกยฮู้มาก่อนว่า เบียร์เก่งปีนผามากขนาดนี้ มันน่าประทับใจ แล้วข้อยจะเอาเขาเป็นตัวอย่างของความมีวินัยและความสม่ำเสมอในการออกกำลังกาย,khoybaekyhumakonwa ebiyrekngpinphamakkhnadni mannaprathabaich aelwkhoychaeoaekhaepntawoyangkhongkhwammiwinayaelakhwamsmamesmoainkarookkamlangkay,เปิ้ลบะเกยฮู้มาก่อนเลยว่าอ้ายเบียร์จะเป็นคนตี้ปืนผาได้เก่งขนาดนี้ เก่งขนาด ละจะเอาเขาเป็นแบบอย่างของความมีวินัยและสม่ำเสมอในก๋านออกกำลังกาย
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป๋น ภาษาเหนือ หื้อตั๋วแปลโดยตรงโดยตี้บะต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: Some people like to collect luxury watches, while others prefer designer bags. In the end, you can’t take any of it with you when you die.
คำแปล:",บางคนฮักสะสมต๋านาฬิกาหรูๆ ขณะที่คนอื่นมักจะชอบกระเป๋าแบรนด์เนม ต๋อนสุดท้ายแล้ว ต๋ายไปก่อเอาอะหยังไปบะได้เลย,bangkhnhaksasmtanalikahru- khnathikhnouenmakchachobkraepaaebrndenm tonsudthayaelw tayaipkoeoaoahyangaipbaaidely,บางคนมักสะสมนาฬิกาหรู แต่บางคนมักสะสมกระเป๋าแบรนด์เนม สุดท้ายตายไปก็เอาไปบะใจ๋ได้
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป๋น ภาษาเหนือ หื้อตั๋วแปลโดยตรงโดยตี้บะต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: On rainy days, you have to take an umbrella, but today, Gam forgot hers. So, she stayed home and relaxed.
คำแปล:",ในวันตี้ฝนตก ตั๋วต้องเอาร่มไปตวย แต่วันนี้ แก้มลืมเอาร่มไป ก่อเลยอยู่บ้านผ่อหนังสือสบายๆ,ainwantifntk tawtongeoarmaiptwy aetwanni aekmluemeoarmaip koelyoyubanphohnangsueosbay-,วันตี้ฝนตกจะต้องนำจ่องไปตวย แต่วันนี้น้องแก้มลืมเอาจ่องมา จะอั๋นน้องแก้มก่อเลยนอนเล่นอยู่บ้าน
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป๋น ภาษาเหนือ หื้อตั๋วแปลโดยตรงโดยตี้บะต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: There are two kinds of stomach aches: one where you need to use the bathroom, and a real one that needs medical attention. After that, you bring a medical certificate to the teacher for a leave of absence.
คำแปล:",มีสองอย่างของการปวดท้อง: อย่างหนึ่งตี้ต้องไปห้องน้ำ และอย่างหนึ่งตี้เป็นจริงๆ ตี้ต้องไปหาหมอ หลังจากนั้น เอาใบรับรองแพทย์ไปหาครูเพื่อขอลา,misongoyangkhongkarpwdthong: oyanghnuengtitongaiphongnam aelaoyanghnuengtiepnchring- titongaiphahmo hlangchaknan eoaaibrabrongaephthyaiphakhruephueokhola,เจ็บต๊องมีอยู่ 2 อย่างคือ เจ็บต๊องขี้ กับ เจ็บต๊องแต้ๆ ตี้ต้องไปหาหมอ เลยเอาใบรับรองแพทย์มาหืออาจ๋ารย์ เพื่อใจ้ในการลาเรียน
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป๋น ภาษาเหนือ หื้อตั๋วแปลโดยตรงโดยตี้บะต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: People who like to tease others are no-good. If you want to be a good person, don’t tease others. But Korn often gets teased, which makes him shout, ""What the heck is your problem?""
คำแปล:","คนตี้มักแหย่คนอื่นเป๋นคนบะดี ถ้าตั๋วอยากเป๋นคนดี บะแหย่คนอื่น แต่กอนมักโดนแหย่ ซึ่งทำหื้อเขาตะโกนว่า ""อะหยังของตั๋ว?""","khntimakaehykhnouenepnkhnbadi thatawoyakepnkhndi baaehykhnouen aetkonmakodnaehy suengthamhueoekhataoknwa ""oahyangkhongtaw?""","คนตี้ชอบแกล้งคนอื่นคือคนตี้บะฮักดี ถ้าอยากเป็นคนดี ต้องบะแกล้งคนอื่น แต่น้องกรโดนแกล้งบ่อยขนาด เลยทำฮือน้องกร เอ้กว่า ""มึงเป็นห่าอะหยัง"""
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป๋น ภาษาเหนือ หื้อตั๋วแปลโดยตรงโดยตี้บะต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: Your cow is very spirited, kicking up the dirt non-stop. It shows it’s ready to fight.
คำแปล:",งัวตั๋วมีใจ๋นักขนาด เตะดินบะหยุดเลย มันแสดงว่ามันพร้อมจะสู้แล้ว,ngawtawmiaichnakkhnad etadinbahyudely manaesdngwamanphromchasuaelw,งัวของตั๋วอยู่บะดีขนาดคุ้ยดินบะหยุดเลย แสดงว่ามันไข้อยากขวิดกั๋นแล้ว
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป๋น ภาษาเหนือ หื้อตั๋วแปลโดยตรงโดยตี้บะต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: How could you not feel hot and cold flashes? You made a mistake, and your wife found out.
คำแปล:",ตี้ใดตั๋วบะฮู้สึกร้อนๆ หนาวๆ? ตั๋วเฮ็ดผิด แล้วเมียตั๋วฮู้เรื่อง.,tiaidtawbahusuekron- hnaw-? tawehdphid aelwemiytawhuerueong.,ตั๋วจะบะฮู้สึกฮู้ฮ้อนฮู้หนาวได้จะใด เพราะตั๋วยะผิดละเมียยับได้
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป๋น ภาษาเหนือ หื้อตั๋วแปลโดยตรงโดยตี้บะต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: That dog crossed the road with grilled pork in its mouth, heading to its puppies. The scene was heartwarming and touching.
คำแปล:",หมานั่นข้ามถนนไปตวยหมูปิ้งในปาก มุ่งหน้าไปหาลูกหมาของมัน ฉากนี้อบอุ่นใจ๋และซึ้งใจ๋ขนาด,hmanankhamthnnaiptwyhmupingainpak munghnaaiphalukhmakhongman chakniobounaichaelasuengaichkhnad,หมาตัวนั้นเดินข้ามถนนพร้อมก๊าบหมูปิ้งในปาก มุ่งหน้าไปหาลูกๆ ของมัน ผ่อละน่าเอ็นดูขนาด
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป๋น ภาษาเหนือ หื้อตั๋วแปลโดยตรงโดยตี้บะต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I caught this big fish yesterday, and most of the fish I catch on the line tend to be female fish.
คำแปล:",ข้อยจับปลาตั๋วใหญ่ตั๋วนี้ได้เมื่อวาน แล้วปลาส่วนใหญ่ตี้ข้อยจับได้มักจะเป็นปลาตัวเมีย,khoychabplatawaihytawniaidemueowan aelwplaswnaihytikhoychabaidmakchaepnplatawemiy,ปลาตัวใหญ่นี้ผมตกเบ็ดได้มาตะวาละปลาที่ติดเบ็ดลากนี้ส่วนใหญ่จะเป็นแม่ปล๋า
