Input,Pred,Pred_Latin,Gold
"โปรดอ้างอิงถึงข้อความตางล่างนี้และตอบคำถามต่อไปนี้หื้อเป็นภาษาเหนือ หื้อตอบโดยใช้ก่าข้อความตี้อยู่ในบทความ:
ข้อความ: ชีวิตประจำวันปี้ตุ๊กกี้เนี่ย บ่ค่อยได้อู้ภาษาอีสาน ผ่อเอาในครอบครัวเลย ปี้บูบู้ สามีปี้ตุ๊กกี้เป็นคนบางบัวทอง บ้านเฮามีอยู่ 3 คน ปี้บูบู้ กับหมาปี้ตุ๊กกี้ จื้อปี้วัวเนี่ย มันก็อู้บ่ได้
คำถาม: ครอบครัวปี้ตุ๊กกี้มีตึงหมดกี่คน
คำตอบ:","ครอบครัวปี้ตุ๊กกี้มีตึงหมด 3 คน
","khrobkhrawpitukkimituenghmd 3 khn
",2 คน เพราะอีก 1 หน่อบ่ใจ้คน
"โปรดอ้างอิงถึงข้อความตางล่างนี้และตอบคำถามต่อไปนี้หื้อเป็นภาษาเหนือ หื้อตอบโดยใช้ก่าข้อความตี้อยู่ในบทความ:
ข้อความ: มหาวิทยาลัยฟาอีสเทิร์นได้จัดพิธีประสาทปริญญาบัตรสำหรับปีการศึกษา 2564-2565 ปีนี้มีผู้สำเร็จการศึกษาจำนวน 310 คน ตี้ห้องประชุมแกรนวิชั่นได้จัดพิธีประสาทปริญญาบัตรเตื้อตี่ซาวและซาวแอ้ดประจำปี 2564-2565 โดยมีศาสตร์จารย์ผู้เป็นประธานสภาได้เป็นผู้ประสาทปริญญาบัตร โดยมีผู้สำเร็จการศึกษาปริญญาโท 79 คน และ ปริญญาตรีจำนวน 310 ครั้งนี้ มหาวิทยาลัยฟาอีสเทิร์นได้เปิดดำเนินการ 2543
คำถาม: พิธีมอบปริญญาบัตรครั้งนี้ มอบเป็นครั้งตี้เท่าไหร่?
คำตอบ:","พิธีประสาทปริญญาบัตรเตื้อตี่ซาวและซาวแอ้ด
","phithiprasathpriyyabatretueotisawaelasawaeod
",ซาวและซาวแอ้ด
"โปรดอ้างอิงถึงข้อความตางล่างนี้และตอบคำถามต่อไปนี้หื้อเป็นภาษาเหนือ หื้อตอบโดยใช้ก่าข้อความตี้อยู่ในบทความ:
ข้อความ: นอกจากนั้นเขาก็ยังขอหือป้อจายใจดีสอนภาษาเหนือเพิ่มเติมอีกคำ กับคำว่า ""ป้อคิงหยัง"" โดยเขาบอกว่าคำนี้ความหมายประมาณว่า ""สบายดีก่อ"" แถมยังบอกหือเขาลองไปอู้กับคนอื่นดู จนคนอื่นต้องเข้ามาเฉลยว่า จริงๆ แล้ว ""ป้อคิงหยัง"" นั้นเป็นคำหยาบ ที่แปลว่า ""ป้อมึงก่า"" จนเขาถึงกับหน้าเหวอกันเลยทีเดียว หลังจากตี้คลิปของเขาถูกแชร์ออกไป ก็เรียกว่ากลายเป็นคลิปไวรัลสุดน่าเอ็นดูที่มียอดเข้าชมมากกว่า 690,000 ครั้ง ยอดไลก์มากกว่า 120,000 ครั้ง รวมไปถึงยังมีคอมเมนต์ตี้เขามาขำและเอ็นดูคลิปของเขากันอย่างมากมาย บะว่าจะเป็น ""เอ็นดูความสะดุ้งตอนรู้ความหมาย"", ""ลุงอย่าแกงน้องงงง"" รวมไปถึง ""ลุงอย่างปั่น""
คำถาม: ป้อคิงหยัง แปลว่าอะไร
คำตอบ:","ป้อคิงหยัง แปลว่า ""ป้อมึงก่า""
","pokhinghyang aeplwa ""pomuengka""
",ป้อมึงก่า
"โปรดอ้างอิงถึงข้อความตางล่างนี้และตอบคำถามต่อไปนี้หื้อเป็นภาษาเหนือ หื้อตอบโดยใช้ก่าข้อความตี้อยู่ในบทความ:
ข้อความ: เมื่อวันตี้ 1 ธ.ค. เวลาประมาณ 21.30 น. ศูนย์ควบคุมการแจ้งเรือเข้าออก จ.สุราษฎ์ธานี หรือว่า PIPO ได้ฮับวิทยุแจ้งขอความจ่วยเหลือว่ามีเรือประมงอับปาง จื่อเรือว่า พ.ธีรวุฒินาวี 2 เนื่องด้วยประสบกับคลื่นฮมแรง ส่งผลหือน้ำทะเลไหลเข้าสู่ตัวเรือ ขณะเกิดเหตุเรือเริ่มจมลง มีลูกเรือประจำการทั้งสิ้น 7 นาย โดยเหตุการณ์เกิดขึ้นบริเวณเกาะว่าว ต.เกาะพะงัน อ.เกาะพะงัน จังหวัดสุราษฎร์ธานี ได้ประสานขอความจ่วยเหลือไปยัง พลเรือโท สุนทร คำคล้าย ผู้บัญชาการทัพเรือภาคที่ 2 ในฐานะผู้อำนวยการศูนย์อำนวยการรักษาผลประโยชน์ของชาติทางทะเล (ศรชล.) ภาคที่ 2 ซึ่งท่านได้มีคำสั่งให้ เรือเอก กฤษฎา ศรีปริยัติ ผู้บัญชาการเรือตรวจการ ต.113 ในฐานะรองผู้อำนวยการ ศรชล. ดำเนินการเข้าหือความจ่วยเหลือโดยเร่งด่วน
คำถาม: ขอทราบเจ้าหน้าตี้ผู้เข้าปฏิบัติการช่วยเหลือผู้ประสบเหตุเรือประมงอับปางเป็นรายแรก คือตำแหน่งหยัง
คำตอบ:","ตามตี้บอกไว้ในข้อความ, เจ้าหน้าตี้ผู้เข้าปฏิบัติการช่วยเหลือผู้ประสบเหตุเรือประมงอับปางเป็นรายแรก คือ **เรือเอก กฤษฎา ศรีปริยัติ ผู้บัญชาการเรือตรวจการ ต.113 ในฐานะรองผู้อำนวยการ ศรชล.**
","tamtibokaiwainkhokhwam, echahnatiphuekhaptibatikarchwyehlueophuprasbehtuerueopramngoabpangepnrayaerk khueo **erueoeok kruesda sripriyati phubaychakarerueotrwchkar t.113 ainthanarongphuoamnwykar srchl.**
",เจ้าหน้าตี้ผู้เข้าปฏิบัติการช่วยเหลือผู้ประสบเหตุเรือประมงอับปางเป็นรายแรกมีตำแหนงผู้บัญชาการเรือตรวจการ ต.113 และรองผู้อำนวยการ ศรชล.
"โปรดอ้างอิงถึงข้อความตางล่างนี้และตอบคำถามต่อไปนี้หื้อเป็นภาษาเหนือ หื้อตอบโดยใช้ก่าข้อความตี้อยู่ในบทความ:
ข้อความ: สำนักงานเกษตรจังหวัดนครศรีธรรมราช บูรณาการกำลังเข้มงวดมาตรการควบคุมคุณภาพทุเรียนส่งออกตามมาตรฐาน GAP ยืนยันว่า ได้ฮับความร่วมมือจากเกษตรกรเป็นอย่างดี และยังบะพบปัญหาใดในขณะนี้ โดย นายภูวเดช วุฒิวงศ์วัฒ เกษตรจังหวัดนครศรีธรรมราช เปิดเผยว่า พื้นตี้จังหวัดนครศรีธรรมราชกำลังเข้าสู่ฤดูกาลเก็บเกี่ยวผลผลิต ซึ่งกรมวิชาการเกษตรได้กำชับหือพื้นตี้ภาคใต้ดำเนินการจัดระเบียบมาตรการควบคุมคุณภาพทุเรียนเพื่อการส่งออกในฤดูกาลนี้หือได้มาตรฐาน โดยสำนักงานเกษตรจังหวัดนครศรีธรรมราชได้สร้างความเข้าใจเกี่ยวกับหลักเกณฑ์ ระเบียบ และขั้นตอนการติดตามเฝ้าระวังควบคุมการส่งออก เพื่อหือเป็นไปในทิศทางเดียวกันและป้องกันผลผลิตทุเรียนด้อยคุณภาพออกสู่ตลาด
คำถาม: ตามรายงานข่าว กรมวิชาการเกษตรได้มีการกำชับให้พื้นตี้ภาคใต้ดำเนินการหยังเกี่ยวกับการส่งออกทุเรียนในฤดูกาลนี้
คำตอบ:","ตามรายงานข่าว กรมวิชาการเกษตรได้กำชับหื้อพื้นตี้ภาคใต้ดำเนินการจัดระเบียบมาตรการควบคุมคุณภาพทุเรียนเพื่อการส่งออกในฤดูกาลนี้หื้อได้มาตรฐาน
","tamrayngankhaw krmwichakarekstraidkamchabhueophuentiphakhaitdameninkarchadraebiybmatrkarkhwbkhumkhunphaphthueriynephueokarsngookainruedukalnihueoaidmatrthan
",กรมวิชาการเกษตรได้กำชับหือพื้นที่ภาคใต้ดำเนินการจัดระเบียบมาตรการควบคุมคุณภาพทุเรียนเพื่อการส่งออกในฤดูกาลนี้หือได้มาตรฐาน โดยมีการสร้างความเข้าใจเกี่ยวกับหลักเกณฑ์ ระเบียบ และขั้นตอนการติดตามเฝ้าระวังควบคุมการส่งออก เพื่อป้องกันผลผลิตทุเรียนด้อยคุณภาพออกสู่ตลาด
"โปรดอ้างอิงถึงข้อความตางล่างนี้และตอบคำถามต่อไปนี้หื้อเป็นภาษาเหนือ หื้อตอบโดยใช้ก่าข้อความตี้อยู่ในบทความ:
ข้อความ: ผู้นำสตรีเกาะสมุยพร้อมผลักดันความเท่าเทียมระหว่างแม่หญิงป้อจาย โดยประธานองค์กรสตรีเทศบาลนครเกาะสมุยจัดงานวันสตรีไทยในปีนี้ พร้อมประกาศส่งเสริมการลดช่องว่างระหว่างแม่หญิงและป้อจายหือเท่าเทียมกัน เนื่องจากเชื่อว่าแม่หญิงและป้อจายมีความสามารถเท่าเทียมกัน กิจกรรมนี้จัดขึ้นเพื่อระดมทุนช่วยเหลือคนยากไร้ ผู้ป่วยติดเตียง และผู้ขัดสน โดยได้รับเกียรติจากนางเพ็ญพักตร์ ศรีทอง สมาชิกวุฒิสภา เป็นประธานเปิดงานวันสตรีไทย มีนายชยพล อินทรสุภา นายอำเภอเกาะสมุย นางถนอมศรี รัตนรักษ์ นายกกิ่งกาชาดเกาะสมุย นายสุธรรม สามทอง รองนายกเทศมนตรีนครเกาะสมุย และหน่วยงานต่างๆ เข้าร่วม
คำถาม: ทำไมเฮาควรสนับสนุนความเท่าเทียมระหว่างแม่หญิงป้อจาย
คำตอบ:","ตามตี้เปิ้นว่าไว้ในข้อความตี้หื้อมา เฮาควรสนับสนุนความเท่าเทียมระหว่างแม่ญิงป้อจาย **""เนื่องจากเชื่อว่าแม่ญิงและป้อจายมีความสามารถเท่าเทียมกัน""**
","tamtiepinwaaiwainkhokhwamtihueoma ehakhwrsnabsnunkhwamethaethiymrahwangaemyingpochay **""enueongchakechueowaaemyingaelapochaymikhwamsamarthethaethiymkan""**
",เพราะเชื่อว่าแม่หญิงและป้อจายมีศักยภาพและความสามารถเท่าเทียมกันตุกด้าน
"โปรดอ้างอิงถึงข้อความตางล่างนี้และตอบคำถามต่อไปนี้หื้อเป็นภาษาเหนือ หื้อตอบโดยใช้ก่าข้อความตี้อยู่ในบทความ:
ข้อความ: วันนี้ (1 ธ.ค.) น.ส.แพทองธาร ชินวัตร นายกรัฐมนตรี ได้เป็นประธานในพิธีมอบบัตรประจำตัวประชาชนให้บุคคลตี้เกยมีปัญหาสถานะทางทะเบียน ทตี้ศูนย์ประชุมและแสดงสินค้านานาชาติ GMS เชียงราย ต.ริมกก อ.เมืองเชียงราย จ.เชียงราย

โดยมีนายวันชัย จงสุทธนามณี นายกเทศมนตรีนครเชียงราย และผู้ตี้เกี่ยวข้องนำประชาชนประมาณ 2,000 คนเป็นสักขีพยานในการมอบบัตรหือแก่ประชาชนจำนวน 72 ราย ซึ่งเป็นกลุ่มชาติพันธุ์ เช่น ไทใหญ่ อาข่า ฯลฯ ที่แต่ละคนต่างดีใจตี้ได้ทำบัตรประจำตัวกันเป็นครั้งแรกในชีวิต

น.ส.แพทองธารกล่าวว่า ตนมั่นใจว่าคนตี้ทำบัตรในวันนี้ได้รอคอยมาเมินแล้ว เพราะก่อนเป็นนายกรัฐมนตรีตนได้พูดคุยกับกลุ่มชาติพันธุ์หลายคน ก็ทราบถึงปัญหาการบะมีบัตรประจำตัวประชาชน วันนี้เมื่อได้บัตรกันแล้วตนก็รู้สึกดีใจด้วย ซึ่งหลังจากนี้รัฐบาลก็จะดูแลสวัสดิการต่างๆ ในฐานะคนไทยต่อไป
คำถาม: นายรัฐมนตรีมอบบัตรให้แก่ประชาชนจำนวนตะใด
คำตอบ:","นายกรัฐมนตรีมอบบัตรหื้อแก่ประชาชนจำนวน 72 ราย
","naykrathmntrimobbatrhueoaekprachachnchamnwn 72 ray
",72 ราย
"โปรดอ้างอิงถึงข้อความตางล่างนี้และตอบคำถามต่อไปนี้หื้อเป็นภาษาเหนือ หื้อตอบโดยใช้ก่าข้อความตี้อยู่ในบทความ:
ข้อความ: ประเพณีตานก๋วยสลากหรือประเพณีถวายทานสลากภัต จะทำกันตั้งแต่วันเพ็ญขึ้น 15 ค่ำ เดือน 12 เหนือ (ราวเดือนกันยายน) จนถึงวันแรม 14 ค่ำ เดือนเกี๋ยงหรือวันเกี๋ยงดับ (ราวเดือนตุลาคม) เป็นประเพณีตี้จาวล้านนาแสดงความระลึกถึงบรรพบุรุษและญาติมิตรผู้ล่วงลับไปแล้ว ด้วยการยะบุญอุทิศส่วนกุศลไปหื้อผ่านสิ่งตี้เรียกว่า “ก๋วยสลาก” ก๋วยสลากจะสานจากไม้ไผ่ซึ่งข้างในถูกห่อหุ้มด้วยใบขมิ้น และใบตอง
คำถาม: ประเพณีตานก๋วยสลาก มีแหมจื้อคืออะหยัง
คำตอบ:","ประเพณีตานก๋วยสลากมีแหมจื้อคือ ประเพณีถวายทานสลากภัต
","praephnitankwyslakmiaehmchueokhueo praephnithwaythanslakphat
",ประเพณีถวายทานสลากภัต
"โปรดอ้างอิงถึงข้อความตางล่างนี้และตอบคำถามต่อไปนี้หื้อเป็นภาษาเหนือ หื้อตอบโดยใช้ก่าข้อความตี้อยู่ในบทความ:
ข้อความ: แกงโฮะ คำว่า “โฮะ” ในภาษาเหนือแปลว่าฮวม ดังนั้น จานนี้คือการนำอาหารเหลือหลาย ๆ อย่างมาฮวมกัน น้ำแกงตี้เหลือ (ปกติมักเป็นแกงฮังเล) นำมาผัดกับวุ้นเส้น ใบมะกรูด หน่อไม้ดอง จะไคร้ และเนื้อหมู ดูแห้ง ๆ แต่รสแฮง ในปัจจุบัน แกงโฮะอาจจะบ่ได้ทำจากของเหลือแหมต่อไป แต่ใจ้ของสดใหม่เพื่อคุณค่าทางโภชนาการตี้บ่สูญหาย
คำถาม: ""โฮะ"" ในภาษาเหนือแปลว่าอะหยัง
คำตอบ:","""โฮะ"" ในภาษาเหนือแปลว่า ฮวม
","""oha"" ainphasaehnueoaeplwa hwm
","แปลว่า ""ฮวม"""
"โปรดอ้างอิงถึงข้อความตางล่างนี้และตอบคำถามต่อไปนี้หื้อเป็นภาษาเหนือ หื้อตอบโดยใช้ก่าข้อความตี้อยู่ในบทความ:
ข้อความ: ยี่เป็ง เป็นประเพณีเก่าแก่ในสมัยอาณาจักรล้านนา ประชาชนและพระมหากษัตริย์ต่างพากันนมัสการบูจาพระในอารามทั้งหลาย โดยคำว่า ยี่เป็ง เป็นภาษาล้านนา แยกได้สองคำ คือ คำว่า ยี่ หมายถึงเดือน 2 หรือเดือนยี่ ตามตี้คนล้านนาใจ้เรียกเดือนพฤศจิกายน ส่วนคำว่า เป็ง หมายถึง พระจันทร์ในคืนวันเพ็ญ คติความเจื้อเกี่ยวกับประเพณียี่เป็งมีหลายอย่าง โดยเจื้อว่าเป็นการบูชาพระแม่คงคาตี้ประทานน้ำมาหื้อเพื่อการเพาะปลูก เป็นการบูชารอยพระพุทธบาทริมฝั่งน้ำนัมมทานทีในคติทางพุทธศาสนา ซึ่งจาวบ้านมักเจื้อว่าเป็นการลอยเคราะห์ปล่อยเสนียดจัญไรต่าง ๆ
คำถาม: เดือนยี่หมายถึงเดือนอะหยัง
คำตอบ:","เดือนยี่ หมายถึง เดือนพฤศจิกายน ตี้คนล้านนาใจ้เรียก
","edueonyi hmaythueng edueonphrueschikayn tikhnlannaaicheriyk
",เดือนพฤศจิกายน
