Input,Pred,Pred_Latin,Gold
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป๋น ภาษาเหนือ หื้อตั๋วแปลโดยตรงโดยตี้บะต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I bought fried chicken for my friend, but I was too hungry, so I ate it instead. My friend didn’t mind and even reheated it for me. Such a kind friend!
คำแปล:","ข้าเจ้าซื้อไก่ทอดมาหื้อปี้(หรือน้อง)สาว(หรือปี้(หรือน้อง)จาย) แต่ว่าข้าเจ้าหิวขนาด เลยกิ๋น(กิน)มัน(ตั๋ว)แตน ปี้(หรือน้อง)สาว(หรือปี้(หรือน้อง)จาย)ข้าเจ้าบะว่าอะหยัง แถมยังอุ่นหื้อข้าเจ้าแหม(แหม)กำ(เตื้อ) ปี้(หรือน้อง)สาว(หรือปี้(หรือน้อง)จาย)ใจ๋ดีแต้ว่า!
","khaechasueoaikthodmahueopi(hrueonong)saw(hrueopi(hrueonong)chay) aetwakhaechahiwkhnad elykin(kin)man(taw)aetn pi(hrueonong)saw(hrueopi(hrueonong)chay)khaechabawaoahyang aethmyangounhueokhaechaaehm(aehm)kam(etueo) pi(hrueonong)saw(hrueopi(hrueonong)chay)aichdiaetwa!
",เปิ้ลซื้อไก่ทอดมาฝากเปื้อน แต่หิวเกินเลยเอาของเปื้อนมากิน เปื้อนบะว่าแถมยังเอาไก่ไปอุ่นหือแห่ม เปื้อนเป็นคนดีแต้ๆ
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป๋น ภาษาเหนือ หื้อตั๋วแปลโดยตรงโดยตี้บะต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I never knew before that Beer was so good at rock climbing. It’s impressive, and I’ll use him as an example of discipline and consistency in exercise.
คำแปล:","เมื่อก่อนบ่เกยฮู้เลยว่าเบียร์เก่งปีนผาขนาดนี้ น่าทึ่งแต้ๆ แล้วจะเอาเปิ้นไปเป็นตัวอย่างเรื่องมีวินัยและสม่ำเสมอในการออกกำลังกาย
","emueokonbekyhuelywaebiyrekngpinphakhnadni nathuengaet- aelwchaeoaepinaipepntawoyangerueongmiwinayaelasmamesmoainkarookkamlangkay
",เปิ้ลบะเกยฮู้มาก่อนเลยว่าอ้ายเบียร์จะเป็นคนตี้ปืนผาได้เก่งขนาดนี้ เก่งขนาด ละจะเอาเขาเป็นแบบอย่างของความมีวินัยและสม่ำเสมอในก๋านออกกำลังกาย
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป๋น ภาษาเหนือ หื้อตั๋วแปลโดยตรงโดยตี้บะต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: Some people like to collect luxury watches, while others prefer designer bags. In the end, you can’t take any of it with you when you die.
คำแปล:","บางคนชอบสะสมนาฬิกาหรู ส่วนคนอื่นชอบกระเป๋าแบรนด์เนม ท้ายที่สุดแล้ว เอาอะหยังไปตวยเมื่อตายไปสักอย่างก็บ่ได้.
","bangkhnchobsasmnalikahru swnkhnouenchobkraepaaebrndenm thaythisudaelw eoaoahyangaiptwyemueotayaipsakoyangkbaid.
",บางคนมักสะสมนาฬิกาหรู แต่บางคนมักสะสมกระเป๋าแบรนด์เนม สุดท้ายตายไปก็เอาไปบะใจ๋ได้
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป๋น ภาษาเหนือ หื้อตั๋วแปลโดยตรงโดยตี้บะต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: On rainy days, you have to take an umbrella, but today, Gam forgot hers. So, she stayed home and relaxed.
คำแปล:","ในวันฝนตก, สูต้องเอาจ้อง (ร่ม), แต่ว่าวันนี้, แก๋มลืมของสู. ดังนั้น, สูเลยอยู่บ้านแล้วก็พักผ่อน.
","ainwanfntk, sutongeoachong (rm), aetwawanni, aekmluemkhongsu. dangnan, suelyoyubanaelwkphakphon.
",วันตี้ฝนตกจะต้องนำจ่องไปตวย แต่วันนี้น้องแก้มลืมเอาจ่องมา จะอั๋นน้องแก้มก่อเลยนอนเล่นอยู่บ้าน
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป๋น ภาษาเหนือ หื้อตั๋วแปลโดยตรงโดยตี้บะต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: There are two kinds of stomach aches: one where you need to use the bathroom, and a real one that needs medical attention. After that, you bring a medical certificate to the teacher for a leave of absence.
คำแปล:","อาการเจ็บท้องมีสองอย่าง: อย่างนึงคือต้องไปเข้าห้องน้ำ, ละอย่างแต้ๆตี้ต้องไปหาหมอ. หลังจากนั้น, เอาใบรับรองแพทย์ไปหื้อครูเพื่อลาหยุด.
","oakarechbthongmisongoyang: oyangnuengkhueotongaipekhahongnam, laoyangaet-titongaiphahmo. hlangchaknan, eoaaibrabrongaephthyaiphueokhruephueolahyud.
",เจ็บต๊องมีอยู่ 2 อย่างคือ เจ็บต๊องขี้ กับ เจ็บต๊องแต้ๆ ตี้ต้องไปหาหมอ เลยเอาใบรับรองแพทย์มาหืออาจ๋ารย์ เพื่อใจ้ในการลาเรียน
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป๋น ภาษาเหนือ หื้อตั๋วแปลโดยตรงโดยตี้บะต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: People who like to tease others are no-good. If you want to be a good person, don’t tease others. But Korn often gets teased, which makes him shout, ""What the heck is your problem?""
คำแปล:","คนตี้ชอบล้อเลียนคนอื่น บะดี ถ้าอยากเป๋นคนดี อย่าล้อเลียนคนอื่น แต่ก่อนมักจะโดนล้อเลียน ทำให้เปิ้นฮ้องว่า ""อะหยังนักหนาของสู?""
","khntichobloeliynkhnouen badi thaoyakepnkhndi oyaloeliynkhnouen aetkonmakchaodnloeliyn thamaihepinhongwa ""oahyangnakhnakhongsu?""
","คนตี้ชอบแกล้งคนอื่นคือคนตี้บะฮักดี ถ้าอยากเป็นคนดี ต้องบะแกล้งคนอื่น แต่น้องกรโดนแกล้งบ่อยขนาด เลยทำฮือน้องกร เอ้กว่า ""มึงเป็นห่าอะหยัง"""
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป๋น ภาษาเหนือ หื้อตั๋วแปลโดยตรงโดยตี้บะต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: Your cow is very spirited, kicking up the dirt non-stop. It shows it’s ready to fight.
คำแปล:","วัวของสูเจ้าใจ้ขนาด, เตะดินฟุ้งบะหยุด. มันแสดงว่ามันพร้อมจะสู้อยู่เน้อ.
","wawkhongsuechaaichkhnad, etadinfungbahyud. manaesdngwamanphromchasuoyueno.
",งัวของตั๋วอยู่บะดีขนาดคุ้ยดินบะหยุดเลย แสดงว่ามันไข้อยากขวิดกั๋นแล้ว
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป๋น ภาษาเหนือ หื้อตั๋วแปลโดยตรงโดยตี้บะต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: How could you not feel hot and cold flashes? You made a mistake, and your wife found out.
คำแปล:","จะไดบ่ฮู้สึกฮ้อนๆ หนาวๆ ได้? สูทำผิด, แล้วเมียสูฮู้.
","chaaidbhusuekhon- hnaw- aid? suthamphid, aelwemiysuhu.
",ตั๋วจะบะฮู้สึกฮู้ฮ้อนฮู้หนาวได้จะใด เพราะตั๋วยะผิดละเมียยับได้
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป๋น ภาษาเหนือ หื้อตั๋วแปลโดยตรงโดยตี้บะต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: That dog crossed the road with grilled pork in its mouth, heading to its puppies. The scene was heartwarming and touching.
คำแปล:","หมาตัวนั้นข้ามถนนพร้อมกับหมูย่างในปาก, ปิ๊กไปหาลูกหมาของมัน. ภาพนั้นมันน่าฮักน่าเอ็นดูขนาด.
","hmatawnankhamthnnphromkabhmuyangainpak, pikaiphalukhmakhongman. phaphnanmannahaknaeondukhnad.
",หมาตัวนั้นเดินข้ามถนนพร้อมก๊าบหมูปิ้งในปาก มุ่งหน้าไปหาลูกๆ ของมัน ผ่อละน่าเอ็นดูขนาด
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป๋น ภาษาเหนือ หื้อตั๋วแปลโดยตรงโดยตี้บะต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I caught this big fish yesterday, and most of the fish I catch on the line tend to be female fish.
คำแปล:","ข้าเจ้าจับป๋าโต๋ขนาดนี้ได้เมื่อวานนี้, ละส่วนใหญ่ป๋าตี้ข้าเจ้าจับได้ตวยสายมักจะเป๋นป๋าแม่ป๋าญิ๋ง.
","khaechachabpaotkhnadniaidemueowanni, laswnaihypatikhaechachabaidtwysaymakchaepnpaaempaying.
",ปลาตัวใหญ่นี้ผมตกเบ็ดได้มาตะวาละปลาที่ติดเบ็ดลากนี้ส่วนใหญ่จะเป็นแม่ปล๋า
