Input,Pred,Pred_Latin,Gold
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I bought fried chicken for my friend, but I was too hungry, so I ate it instead. My friend didn’t mind and even reheated it for me. Such a kind friend!
คำแปล:",กินไก่ทอดให้เพื่อน แต่ฉันหิวมาก ฉันกินแทน เพื่อนไม่ว่าอะไรเลย ยังรีฮีทให้ด้วย เพื่อนที่ดีจริงๆ,kinaikthodaihephueon aetchanhiwmak chankinaethn ephueonaimwaoaairely yangrihithaihdwy ephueonthidichring-,ข่อยซื้อไก่ทอดมาฝากหมู่ แต่หิว เลยเอาของหมู่มากิน หมู่บ่ว่า แถมเอาไก่ไปอุ่นให้อีกนำ หมู่เป็นคนดีอีหลี
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I never knew before that Beer was so good at rock climbing. It’s impressive, and I’ll use him as an example of discipline and consistency in exercise.
คำแปล:",ขอโทษครับ/ค่ะ ผม/ดิฉันไม่เคยรู้มาก่อนว่าเบียร์เก่งปีนเขาแบบนี้ มันเยี่ยมมาก ผม/ดิฉันจะเอาเขาเป็นตัวอย่างของวินัยและความสม่ำเสมอในการออกกำลังกาย,khoothskhrab/kha phm/dichanaimekhyrumakonwaebiyrekngpinekhaaebbni maneyiymmak phm/dichanchaeoaekhaepntawoyangkhongwinayaelakhwamsmamesmoainkarookkamlangkay,ข่อยบ่เคยฮู้มาก่อนเลยว่าอ้ายเบียร์สิเป็นคนที่ปีนผาได้เก่งจังซี่ ประหลาดใจหลาย และจะเอาเขาเป็นแบบอย่างของความมีวินัยและสม่ำเสมอในการออกกำลังกาย
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: Some people like to collect luxury watches, while others prefer designer bags. In the end, you can’t take any of it with you when you die.
คำแปล:",คนหลายคนชอบสะสมนาฬิกาลักชัวรี่ แต่คนอื่นๆ ก็ชอบกระเป๋าแบรนด์เนม ในที่สุดแล้ว คุณก็ไม่สามารถพาไปกับคุณได้เมื่อคุณตาย,khnhlaykhnchobsasmnalikalakchawri aetkhnouen- kchobkraepaaebrndenm ainthisudaelw khunkaimsamarthphaaipkabkhunaidemueokhuntay,บางคนมักสะสมนาฬิกาหรู แต่บางคนมักสะสมกระเป๋าแบรนด์เนม สุดท้ายตายไปกะเอาไปบ่ได้
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: On rainy days, you have to take an umbrella, but today, Gam forgot hers. So, she stayed home and relaxed.
คำแปล:",วันฝนตก ต้องเอาไม้เท้า แต่วันนี้แกมลืม เธอเลยอยู่บ้านพักผ่อน,wanfntk tongeoaaimetha aetwanniaekmluem ethoelyoyubanphakphon,วันที่ฝนตกจะต้องเอา คันจ้อง ออกไปนำ แต่มื้อนี้น้องแก้มลืมเอาคันจ้องมา ดังนั้นน้องแก้มเลยนอนเล่นอยู่บ้าน
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: There are two kinds of stomach aches: one where you need to use the bathroom, and a real one that needs medical attention. After that, you bring a medical certificate to the teacher for a leave of absence.
คำแปล:",มีไข้ปวดท้องสองอย่าง อย่างหนึ่งคือต้องไปห้องน้ำ อีกอย่างต้องไปหาหมอ หลังจากนั้นเอาใบรับรองแพทย์ไปให้ครูเพื่อขออนุญาตลาป่วย,miaikhpwdthongsongoyang oyanghnuengkhueotongaiphongnam oikoyangtongaiphahmo hlangchaknaneoaaibrabrongaephthyaipaihkhruephueokhoonuyatlapwy,ปวดท้องมีอยู่ 2 อย่างคือ ปวดท้องขี้ กับ กับปวดท้องอีหลี ที่ต้องไปหาหมอ จากนั้นเอาใบฮับฮองแพทย์มาให้ครู เพื่อใช้ในการลาเฮียน
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: People who like to tease others are no-good. If you want to be a good person, don’t tease others. But Korn often gets teased, which makes him shout, ""What the heck is your problem?""
คำแปล:","คนพูดแซวคนอื่นเป็นคนไม่ดี ถ้าอยากเป็นคนดี อย่าแซวคนอื่น แต่กรณีมักถูกแซวบ่อยๆ ทำให้เขาโกรธพูดว่า ""มีปัญหาอะไรวะ""","khnphudaeswkhnouenepnkhnaimdi thaoyakepnkhndi oyaaeswkhnouen aetkrnimakthukaeswboy- thamaihekhaokrthphudwa ""mipayhaoaairwa""","คนที่มักแกล้งคนอื่นคือคนไม่มักดี ถ้าอยากเป็นคนดี ต้องไม่แกล้งคนอื่น แต่น้องกร ถืกแกล้งดู๋ เลย เฮ็ดให้น้องกร ตะโกนว่า ""มึงเป็นหยังหลายบ่"""
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: Your cow is very spirited, kicking up the dirt non-stop. It shows it’s ready to fight.
คำแปล:",ควายเจ้าดีใจจังเตะดินไม่หยุด แสดงว่ามันพร้อมสู้แล้ว,khwayechadiaichchangetadinaimhyud aesdngwamanphromsuaelw,งัวของเจ้า คึกหลาย ลุยดินบ่หยุดเลย แสดงว่ามันอยากจะสู้กัน
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: How could you not feel hot and cold flashes? You made a mistake, and your wife found out.
คำแปล:",อ้ายบ่หนาวบ่เหงื่อตอนนั้นหรือ อ้ายทำผิดแล้วเมียอ้ายจับได้,oaybhnawbehngueotonnanhrueo oaythamphidaelwemiyoaychabaid,เจ้าจะบ่รู้สึกฮ้อนๆหนาวๆ ขึ้นมาได้จังได๋ ย้อนว่า เจ้าเฮ็ดผิดแล้วเมียจับได้
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: That dog crossed the road with grilled pork in its mouth, heading to its puppies. The scene was heartwarming and touching.
คำแปล:",หมานั้นข้ามถนนไปพร้อมกับหมูย่างในปาก ไปหาลูกหมาของมัน ภาพนั้นมันอบอุ่นและน่าประทับใจ,hmanankhamthnnaipphromkabhmuyangainpak aiphalukhmakhongman phaphnanmanobounaelanaprathabaich,หมาตัวนั้นย่างข้ามถนนพร้อมหมูปิ้งในปาก กำลังไปหาลูกๆ ของมัน ภาพที่เห็นเป็นตาสีโตนหลายและน่าจับใจ
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I caught this big fish yesterday, and most of the fish I catch on the line tend to be female fish.
คำแปล:",กอดจับปลาตัวโตนี้เมื่อวานนี้ และส่วนใหญ่ปลาที่กอดจับได้ติดเบ็ดมักเป็นปลาตัวเมีย,kodchabplatawotniemueowanni aelaswnaihyplathikodchabaidtidebdmakepnplatawemiy,ปลาโตใหญ่นี้ ข่อยตกเบ็ดได้มาเมื่อวานและปลาที่ติดเบ็ดลากนี้ส่วนมากมักสิเป็นแม่ปลา
