Input,Pred,Pred_Latin,Gold
"โปรดอ้างอิงถึงข้อความทางลุมพี้และตอบคำถามต่อไปนี้เป็นภาษาอีสาน ให้ตอบโดยใช้แค่ข้อความที่อยู่ในบทความ:
ข้อความ:ชีวิตประจำวันพี่ตุ๊กกี้เนี่ย น้อยสิได้เว่าภาษาอีสาน เบิ่งเอาในครอบครัวเลย พี่บูบู้ สามีพี่ตุ๊กกี้เป็นคนบางบัวทอง บ้านเฮามีอยู่ 3 หน่อ พี่บูบู้ กับหมาพี่ตุ๊กกี้ ชื่อพี่วัวเนี่ย มันกะเว่าบ่ได้:
คำถาม: ครอบครัวพี่ตุ๊กกี้มีทั้งหมดกี่คน
คำตอบ:",ครอบครัวพี่ตุ๊กกี้มีทั้งหมด 3 คน,khrobkhrawphitukkimithanghmd 3 khn,2 คน เพราะอีก 1 หน่อบ่แม่นคน
"โปรดอ้างอิงถึงข้อความทางลุมพี้และตอบคำถามต่อไปนี้เป็นภาษาอีสาน ให้ตอบโดยใช้แค่ข้อความที่อยู่ในบทความ:
ข้อความ:มหาวิทยาลัยฟาอีสเทิร์นได้จัดพิธีประสาทปริญญาบัตรสำหรับปีการศึกษา 2564-2565 ปีนี้มีผู้สำเร็จการศึกษาจำนวน 310 คน ที่ห้องประชุมแกรนวิชั่นได้จัดพิธีประสาทปริญญาบัตรครั้งที่ซาวกับซาวเอ็ดประจำปี 2564-2565 โดยมีศาสตร์จารย์ผู้เป็นประธานสภาเป็นคนประสาทปริญญาบัตร โดยมีผู้สำเร็จการศึกษาปริญญาโท 79 คน และ ปริญญาตรี 310 คน เทือนี้ มหาวิทยาลัยฟาอีสเทิร์นได้เปิดดำเนินการ 2543:
คำถาม: พิธีมอบปริญญาบัตรเทือนี้ มอบเป็นครั้งที่เทือใด
คำตอบ:",พิธีมอบปริญญาบัตรเทือนี้ มอบเป็นครั้งที่ซาวกับซาวเอ็ด,phithimobpriyyabatrethueoni mobepnkhrangthisawkabsaweod,ซาวกับซาวเอ็ด
"โปรดอ้างอิงถึงข้อความทางลุมพี้และตอบคำถามต่อไปนี้เป็นภาษาอีสาน ให้ตอบโดยใช้แค่ข้อความที่อยู่ในบทความ:
ข้อความ:นอกจากนั้นเขากะยังขอให้ชายใจดีสอนภาษาเหนือให้ กับคำว่า ""ป้อคิงหยัง"" เขาบอกว่าคำนี้ควมหมายประมาณว่า ""สบายดีบ่"" แถมยังบอกให้เขาลองไปเว้ากับคนอื่นเบิ่ง จนคนอื่นต้องเข้ามาเฉลยว่า แท้ๆ แล้ว ""ป้อคิงหยัง"" นั้นเป็นคำหยาบ ที่แปลว่า ""พ่อมึงติ"" จนเขาถึงกับหน้าเหวอ หลังจากที่คลิปของเขาถึกแชร์ออกไป ก็เรียกว่ากลายเป็นคลิปไวรัล เป็นตาฮัก ที่มียอดเข้าชมมากกว่า 690,000 เทือ ยอดไลก์มากกว่า 120,000 เทือ รวมไปถึงยังมีคอมเมนต์ที่เข้ามาหัว และเอ็นดูคลิปของเขากันแบบหลาย บ่ว่าสิเป็น ""เอ็นดูควมสะดุ้งตอนฮู้ควมหมาย"", ""ลุงอย่าแกงน้องงงง"" รวมไปถึง ""ลุงแบบปั่น"":
คำถาม: ป้อคิงหยัง แปลว่าอีหยัง
คำตอบ:","ป้อคิงหยัง แปลว่า ""พ่อมึงติ""","pokhinghyang aeplwa ""phomuengti""",พ่อมึงติ
"โปรดอ้างอิงถึงข้อความทางลุมพี้และตอบคำถามต่อไปนี้เป็นภาษาอีสาน ให้ตอบโดยใช้แค่ข้อความที่อยู่ในบทความ:
ข้อความ:เมื่อวันที่ 1 ธ.ค. เวลาประมาณ 21.30 น. ศูนย์ควบคุมการแจ้งเฮือเข้าออก จ.สุราษฎ์ธานี หรือว่า PIPO ได้รับวิทยุแจ้งขอควมช่วยเหลือว่ามีเรือประมงล่ม ชื่อเรือว่า พ.ธีรวุฒินาวี 2 เนื่องด้วยถืกคลื่นลมแฮง เฮ็ดให้น้ำทะเลไหลเข้าสู่เฮือ ตอนเกิดเหตุเรือกำลังจมลง มีลูกเฮือประจำการทั้งเบิด 7 นาย โดยเหตุการณ์เกิดขึ้นบริเวณเกาะว่าว ต.เกาะพะงัน อ.เกาะพะงัน จังหวัดสุราษฎร์ธานี ได้ประสานขอความช่วยเหลือไปยัง พลเรือโท สุนทร คำคล้าย ผู้บัญชาการทัพเรือภาคที่ 2 ในฐานะผู้อำนวยการศูนย์อำนวยการรักษาผลประโยชน์ของชาติทางทะเล (ศรชล.) ภาคที่ 2 เผิ่นได้มีคำสั่งให้ เรือเอก กฤษฎา ศรีปริยัติ ผู้บัญชาการเรือตรวจการ ต.113 ในฐานะรองผู้อำนวยการ ศรชล. เฟ้าเข้าให้ควมช่วยเหลืออย่างเร่งด่วน:
คำถาม: เจ้าหน้าที่ผู้เข้าปฏิบัติการ ซอยเหลือผู้ประสบเหตุเรือประมงล่ม เป็นรายแรก คือตำแหน่งอีหยัง
คำตอบ:",เรือเอก,erueoeok,เจ้าหน้าที่ผู้เข้าปฏิบัติการซอยเหลือผู้ประสบเหตุเรือประมงล่มเป็นรายแรกมีตำแหนงผู้บัญชาการเรือตรวจการ ต.113 และรองผู้อำนวยการ ศรชล.
"โปรดอ้างอิงถึงข้อความทางลุมพี้และตอบคำถามต่อไปนี้เป็นภาษาอีสาน ให้ตอบโดยใช้แค่ข้อความที่อยู่ในบทความ:
ข้อความ:สำนักงานเกษตรจังหวัดนครศรีธรรมราช บูรณาการกำลังกวดเข้มมาตรการควบคุมคุณภาพทุเรียนส่งออกตามมาตรฐาน GAP ยืนยันว่า ได้รับความร่วมมือจากเกษตรกรเป็นอย่างดี และยังบ่เพ้อปัญหาหยัง ในตอนนี้ โดย นายภูวเดช วุฒิวงศ์วัฒ เกษตรจังหวัดนครศรีธรรมราช เปิดเผยว่า พื้นที่จังหวัดนครศรีธรรมราชกำลังเข้าสู่ฤดูกาลเก็บเกี่ยวผลผลิต ซึ่งกรมวิชาการเกษตรได้กำชับให้พื้นที่ภาคใต้ดำเนินการจัดระเบียบมาตรการควบคุมคุณภาพทุเรียนเพื่อการส่งออกในฤดูกาลนี้ให้ได้มาตรฐาน โดยสำนักงานเกษตรจังหวัดนครศรีธรรมราชได้สร้างความเข้าใจเกี่ยวกับหลักเกณฑ์ ระเบียบ และขั้นตอนการติดตามเฝ้าระวังควบคุมการส่งออก เพื่อให้เป็นไปในทิศทางเดียวกันและป้องกันผลผลิตทุเรียนด้อยคุณภาพออกสู่ตลาด:
คำถาม: ตามรายงานข่าว กรมวิชาการเกษตรได้มีการกำชับให้พื้นที่ภาคใต้ดำเนินการ จังได๋ เกี่ยวกับการส่งออกทุเรียนในฤดูกาลนี้
คำตอบ:",กรมวิชาการเกษตรได้กำชับให้พื้นที่ภาคใต้ดำเนินการจัดระเบียบมาตรการควบคุมคุณภาพทุเรียนเพื่อการส่งออกในฤดูกาลนี้ให้ได้มาตรฐาน,krmwichakarekstraidkamchabaihphuenthiphakhaitdameninkarchadraebiybmatrkarkhwbkhumkhunphaphthueriynephueokarsngookainruedukalniaihaidmatrthan,กรมวิชาการเกษตรได้กำชับให้พื้นที่ภาคใต้ดำเนินการจัดระเบียบมาตรการควบคุมคุณภาพทุเรียนเพื่อการส่งออกในฤดูกาลนี้ให้ได้มาตรฐาน โดยมีการสร้างความเข้าใจเกี่ยวกับหลักเกณฑ์ ระเบียบ และขั้นตอนการติดตามเฝ้าระวังควบคุมการส่งออก เพื่อป้องกันผลผลิตทุเรียน บ่มีคุณภาพออกสู่ตลาด
"โปรดอ้างอิงถึงข้อความทางลุมพี้และตอบคำถามต่อไปนี้เป็นภาษาอีสาน ให้ตอบโดยใช้แค่ข้อความที่อยู่ในบทความ:
ข้อความ:ผู้นำสตรีเกาะสมุยพร้อมผลักดันควมท่อเทียมระหว่างหญิงชาย โดยประธานองค์กรสตรีเทศบาลนครเกาะสมุยจัดงานวันสตรีไทยในปีนี้ พร้อมประกาศส่งเสริมการลดช่องว่างระหว่างผู้หญิงและผู้ชายให้ท่อเทียมกัน เนื่องจากเชื่อว่าผู้หญิงและผู้ชายมีควมสามารถท่อเทียมกัน กิจกรรมนี้จัดขึ้นเพื่อระดมทุนช่วยเหลือคนยากไร้ ผู้ป่วยติดเตียง และผู้ขัดสน โดยได้รับเกียรติจากนางเพ็ญพักตร์ ศรีทอง สมาชิกวุฒิสภา เป็นประธานเปิดงานวันสตรีไทย มีนายชยพล อินทรสุภา นายอำเภอเกาะสมุย นางถนอมศรี รัตนรักษ์ นายกกิ่งกาชาดเกาะสมุย นายสุธรรม สามทอง รองนายกเทศมนตรีนครเกาะสมุย และหน่วยงานต่างๆ เข้าร่วม:
คำถาม: เป็นหยัง เฮาควรสนับสนุนความท่อเทียมระหว่างหญิงชาย
คำตอบ:",เนื่องจากเชื่อว่าผู้หญิงและผู้ชายมีควมสามารถท่อเทียมกัน,enueongchakechueowaphuhyingaelaphuchaymikhwmsamarththoethiymkan,เพราะเชื่อว่าผู้หญิงและผู้ชายมีศักยภาพและความสามารถท่อเทียมกันทุกด้าน
"โปรดอ้างอิงถึงข้อความทางลุมพี้และตอบคำถามต่อไปนี้เป็นภาษาอีสาน ให้ตอบโดยใช้แค่ข้อความที่อยู่ในบทความ:
ข้อความ:วันนี้ (1 ธ.ค.) น.ส.แพทองธาร ชินวัตร นายกรัฐมนตรี ได้เป็นประธานในพิธีมอบบัตรประจำตัวประชาชนให้บุคคลที่เคยมีปัญหาสถานะทางทะเบียน ที่ศูนย์ประชุมและแสดงสินค้านานาชาติ GMS เชียงราย ต.ริมกก อ.เมืองเชียงราย จ.เชียงราย

โดยมีนายวันชัย จงสุทธนามณี นายกเทศมนตรีนครเชียงราย และผู้ที่เกี่ยวข้องนำประชาชนประมาณ 2,000 คนเป็นสักขีพยานในการมอบบัตรให้แก่ประชาชนจำนวน 72 ราย ซึ่งเป็นกลุ่มชาติพันธุ์ เช่น ไทใหญ่ อาข่า ฯลฯ ที่แต่ละคนต่างดีใจที่ได้เฮ็ดบัตรประจำตัวกันเป็นเทือแรกในชีวิต

น.ส.แพทองธารกล่าวว่า ลาวมั่นใจว่าคนที่เฮ็ดบัตรในวันนี้ได้รอคอยมาโดนแล้ว เพราะก่อนเป็นนายกรัฐมนตรีตนได้เว้า กับกลุ่มชาติพันธุ์หลายคน ฮู้ฮอดปัญหาการบ่มีบัตรประจำตัวประชาชน มื้อนี้ยามได้บัตรกันแล้วลาวกะ รู้สึกดีใจนำ ซึ่งหลังจากนี้รัฐบาลก็จะเบิ่งแยง สวัสดิการต่างๆ ในฐานะคนไทยต่อไป:
คำถาม: นายรัฐมนตรีมอบบัตรให้แก่ประชาชนจำนวนจักคน
คำตอบ:",นายกรัฐมนตรีมอบบัตรให้แก่ประชาชนจำนวน 72 คน,naykrathmntrimobbatraihaekprachachnchamnwn 72 khn,72 คน
"โปรดอ้างอิงถึงข้อความทางลุมพี้และตอบคำถามต่อไปนี้เป็นภาษาอีสาน ให้ตอบโดยใช้แค่ข้อความที่อยู่ในบทความ:
ข้อความ:ประเพณีตานก๋วยสลากหรือประเพณีถวายทานสลากภัต สิเฮ็ดกันตั้งแต่วันเพ็ญขึ้น 15 ค่ำ เดือน 12 เหนือ (ราวเดือนกันยายน) จนถึงวันแรม 14 ค่ำ เดือนเกี๋ยงหรือวันเกี๋ยงดับ (ราวเดือนตุลาคม) เป็นประเพณีที่ชาวล้านนาแสดงความระลึกถึงบรรพบุรุษและญาติมิตรผู้ล่วงลับไปแล้ว ด้วยการเฮ็ดบุญอุทิศส่วนกุศลไปให้ผ่านสิ่งที่เรียกว่า “ก๋วยสลาก” ก๋วยสลากจะสานจากไม้ไผ่ซึ่งข้างในถืกห่อหุ้มด้วยใบขมิ้น และใบตอง:
คำถาม: ประเพณีตานก๋วยสลาก มีอีกชื่อเอิ้นว่าอีหยัง
คำตอบ:",ประเพณีตานก๋วยสลาก มีอีกชื่อเอิ้นว่าประเพณีถวายทานสลากภัต,praephnitankwyslak mioikchueoeoinwapraephnithwaythanslakphat,ประเพณีถวายทานสลากภัต
"โปรดอ้างอิงถึงข้อความทางลุมพี้และตอบคำถามต่อไปนี้เป็นภาษาอีสาน ให้ตอบโดยใช้แค่ข้อความที่อยู่ในบทความ:
ข้อความ:แกงโฮะ คำว่า “โฮะ” ในภาษาเหนือแปลว่ารวม ดังนั้น จานนี้คือการนำอาหารเหลือหลาย ๆ อย่างมารวมกัน น้ำแกงที่เหลือ (ปกติมักเป็นแกงฮังเล) นำมาผัดกับวุ้นเส้น ใบมะกรูด หน่อไม้ดอง ตะไคร้ และเนื้อหมู เบิ่งแห้ง ๆ แต่รสแฮง ในปัจจุบัน แกงโฮะอาจจะบ่ได้เฮ็ด จากของเหลืออีกต่อไป แต่ใช้ของสดใหม่เพื่อคุณค่าทางโภชนาการที่บ่สูญหาย:
คำถาม: ""โฮะ"" ในภาษาเหนือแปลว่าจั่งได๋
คำตอบ:","""โฮะ"" ในภาษาเหนือแปลว่ารวม","""oha"" ainphasaehnueoaeplwarwm","แปลว่า ""รวม"""
"โปรดอ้างอิงถึงข้อความทางลุมพี้และตอบคำถามต่อไปนี้เป็นภาษาอีสาน ให้ตอบโดยใช้แค่ข้อความที่อยู่ในบทความ:
ข้อความ:ยี่เป็ง เป็นประเพณีเก่าแก่ในสมัยอาณาจักรล้านนา ประชาชนและพระมหากษัตริย์ต่างพากันนมัสการบูชาพระในอารามทั้งหลาย โดยคำว่า ยี่เป็ง เป็นภาษาล้านนา แยกได้สองคำ คือ คำว่า ยี่ หมายถึงเดือน 2 หรือเดือนยี่ ตามที่คนล้านนาใช้เอิ้น เดือนพฤศจิกายน ส่วนคำว่า เป็ง หมายถึง พระจันทร์ในคืนวันเพ็ญ คติความเชื่อเกี่ยวกับประเพณียี่เป็งมีหลายอย่าง โดยเชื่อว่าเป็นการบูชาพระแม่คงคาที่ประทานน้ำมาให้เพื่อการเพาะปลูก เป็นการบูชารอยพระพุทธบาทริมฝั่งน้ำนัมมทานทีในคติทางพุทธศาสนา ซึ่งชาวบ้านมักเชื่อว่าเป็นการลอยเคราะห์ปล่อยเสนียดจัญไรต่าง ๆ:
คำถาม: เดือนยี่หมายถึงเดือนอีหยัง
คำตอบ:",เดือนยี่หมายถึงเดือนพฤศจิกายน,edueonyihmaythuengedueonphrueschikayn,เดือนพฤศจิกายน
